topic_id,axis,parent_category_id,parent_label_zh,parent_label_en,topic_name_zh,topic_name_en,definition_zh,definition_en,language,aliases,positive_evidence,negative_evidence,support_count,prototype_document_ids,prototype_titles,granularity_level,status,cluster_stability_nmi,parent_silhouette,direct_match_threshold,review_match_threshold,version,discovery_source
AS-A19-ZH-900,application,A19,机械制造与工程装备,Mechanical Manufacturing and Engineering Equipment,机械制造与工程装备（父主题）,Mechanical Manufacturing and Engineering Equipment (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A21-ZH-900,application,A21,化学催化与碳资源转化,Chemical Catalysis and Carbon-Resource Conversion,化学催化与碳资源转化（父主题）,Chemical Catalysis and Carbon-Resource Conversion (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A23-ZH-900,application,A23,食品营养、天然产物与植物活性,"Food, Nutrition, Natural Products and Plant Bioactivity",食品营养、天然产物与植物活性（父主题）,"Food, Nutrition, Natural Products and Plant Bioactivity (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A29-ZH-900,application,A29,药物开发、递送与治疗材料,"Drug Development, Delivery and Therapeutic Materials",药物开发、递送与治疗材料（父主题）,"Drug Development, Delivery and Therapeutic Materials (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A30-ZH-900,application,A30,其他综合与难归类应用,Other Integrated or Unclassified Applications,其他综合与难归类应用（父主题）,Other Integrated or Unclassified Applications (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A30-EN-900,application,A30,其他综合与难归类应用,Other Integrated or Unclassified Applications,其他综合与难归类应用（父主题）,Other Integrated or Unclassified Applications (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A31-EN-900,application,A31,配电网与分布式能源系统,Distribution Grids and Distributed Energy Systems,配电网与分布式能源系统（父主题）,Distribution Grids and Distributed Energy Systems (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A32-EN-900,application,A32,输电、高压直流与换流系统,"Transmission, HVDC and Converter Systems",输电、高压直流与换流系统（父主题）,"Transmission, HVDC and Converter Systems (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A33-EN-900,application,A33,微电网与综合能源系统,Microgrids and Integrated Energy Systems,微电网与综合能源系统（父主题）,Microgrids and Integrated Energy Systems (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A34-EN-900,application,A34,新能源发电、光伏与风电,"Renewable Generation, Photovoltaics and Wind Power",新能源发电、光伏与风电（父主题）,"Renewable Generation, Photovoltaics and Wind Power (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A35-EN-900,application,A35,储能、电动汽车与充换电,"Energy Storage, Electric Vehicles and Charging",储能、电动汽车与充换电（父主题）,"Energy Storage, Electric Vehicles and Charging (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A36-EN-900,application,A36,电力市场、需求响应与能源交易,"Electricity Markets, Demand Response and Energy Trading",电力市场、需求响应与能源交易（父主题）,"Electricity Markets, Demand Response and Energy Trading (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A37-EN-900,application,A37,电力设备运维、保护与故障恢复,"Power-Equipment Maintenance, Protection and Fault Recovery",电力设备运维、保护与故障恢复（父主题）,"Power-Equipment Maintenance, Protection and Fault Recovery (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A38-EN-900,application,A38,电力电子、逆变器与构网控制,"Power Electronics, Inverters and Grid-Forming Control",电力电子、逆变器与构网控制（父主题）,"Power Electronics, Inverters and Grid-Forming Control (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A39-EN-900,application,A39,区域经济、城市群与空间发展,"Regional Economy, Urban Agglomerations and Spatial Development",区域经济、城市群与空间发展（父主题）,"Regional Economy, Urban Agglomerations and Spatial Development (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A40-EN-900,application,A40,数字经济、技术创新与创新网络,"Digital Economy, Technological Innovation and Innovation Networks",数字经济、技术创新与创新网络（父主题）,"Digital Economy, Technological Innovation and Innovation Networks (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A41-EN-900,application,A41,城镇化、共同富裕与城乡融合,"Urbanization, Common Prosperity and Urban-Rural Integration",城镇化、共同富裕与城乡融合（父主题）,"Urbanization, Common Prosperity and Urban-Rural Integration (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A42-EN-900,application,A42,农业农村、土地与乡村振兴,"Agriculture, Rural Land and Rural Revitalization",农业农村、土地与乡村振兴（父主题）,"Agriculture, Rural Land and Rural Revitalization (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A43-EN-900,application,A43,产业结构、制造业与企业发展,"Industrial Structure, Manufacturing and Enterprise Development",产业结构、制造业与企业发展（父主题）,"Industrial Structure, Manufacturing and Enterprise Development (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A44-EN-900,application,A44,绿色低碳、生态保护与环境治理,"Green and Low-Carbon Development, Ecological and Environmental Governance",绿色低碳、生态保护与环境治理（父主题）,"Green and Low-Carbon Development, Ecological and Environmental Governance (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A45-EN-900,application,A45,旅游、文化与文旅融合,"Tourism, Culture and Culture-Tourism Integration",旅游、文化与文旅融合（父主题）,"Tourism, Culture and Culture-Tourism Integration (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A46-EN-900,application,A46,交通物流与公共基础设施,"Transport, Logistics and Public Infrastructure",交通物流与公共基础设施（父主题）,"Transport, Logistics and Public Infrastructure (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A47-EN-900,application,A47,公共服务、社会治理与民生,"Public Services, Social Governance and Livelihood",公共服务、社会治理与民生（父主题）,"Public Services, Social Governance and Livelihood (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A48-EN-900,application,A48,科技政策、科研机构与人才发展,"Science Policy, Research Institutions and Talent Development",科技政策、科研机构与人才发展（父主题）,"Science Policy, Research Institutions and Talent Development (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A49-EN-900,application,A49,航空航天、国防与高端装备,"Aerospace, Defense and Advanced Equipment",航空航天、国防与高端装备（父主题）,"Aerospace, Defense and Advanced Equipment (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A50-EN-900,application,A50,金融贸易、投资与开放经济,"Finance, Trade, Investment and Open Economy",金融贸易、投资与开放经济（父主题）,"Finance, Trade, Investment and Open Economy (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A51-EN-900,application,A51,资源能源、海洋与国土空间,"Resources, Energy, Oceans and Territorial Space",资源能源、海洋与国土空间（父主题）,"Resources, Energy, Oceans and Territorial Space (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A34-ZH-801,application,A34,新能源发电、光伏与风电,"Renewable Generation, Photovoltaics and Wind Power",光伏功率预测与光伏集群感知,Photovoltaic Power Forecasting and Cluster Sensing,属于“新能源发电、光伏与风电”父类，由全量语料中的明确规则证据建立主题锚点。,"A rule-anchored fine topic under Renewable Generation, Photovoltaics and Wind Power built from explicit full-corpus evidence.",zh,"['光伏功率预测', '光伏超短期预测', '区域台区光伏预测', '光伏集群']","['光伏功率预测', '光伏超短期预测', '区域台区光伏预测', '光伏集群']",[],5,"['ZH_0184', 'ZH_0040', 'ZH_0273', 'ZH_0015', 'ZH_0548']","['表后光伏发电辨识方法综述', '基于双向循环插补网络的分布式光伏集群时序数据耦合增强方法', '考虑预测误差不确定性和功率互济的配电网直流合环重构', '基于分层有向图与动态时空相关性的小区域光伏超短期预测方法', '基于异质聚类与Stacking的双集成光伏发电功率预测']",3,stable,,,0.4,0.27,8.1,v8_rule_anchor_full_corpus
AS-A37-ZH-801,application,A37,电力设备运维、保护与故障恢复,"Power-Equipment Maintenance, Protection and Fault Recovery",旋转机械与电力设备故障诊断,Rotating Machinery and Power-Equipment Fault Diagnosis,属于“电力设备运维、保护与故障恢复”父类，由全量语料中的明确规则证据建立主题锚点。,"A rule-anchored fine topic under Power-Equipment Maintenance, Protection and Fault Recovery built from explicit full-corpus evidence.",zh,"['轴承故障诊断', '机组故障诊断', '设备故障诊断', '故障识别']","['轴承故障诊断', '机组故障诊断', '设备故障诊断', '故障识别']",[],11,"['ZH_0864', 'ZH_0231', 'ZH_0270', 'ZH_0020', 'ZH_0245', 'ZH_0374', 'ZH_0807', 'ZH_0030']","['基于卷积深度网络的高压真空断路器机械故障诊断方法', '基于LCC注入信号归一化面积差的混合多端直流输电系统永久性故障识别方案', '声信号下基于双通道特征融合网络的电抗器故障诊断方法', '考虑声-振模态结合的抽水蓄能机组轴承故障诊断', '小样本条件下基于深度特征融合的配电网高阻接地故障识别方法', '基于小波变换与TKEO的故障识别与定位方法研究', '利用行波波形改进编辑距离的柔性直流输电线路后备保护方案', '基于关系超图增强Transformer的智能站二次设备故障诊断研究']",3,stable,,,0.4,0.27,8.1,v8_rule_anchor_full_corpus
AS-A47-ZH-801,application,A47,公共服务、社会治理与民生,"Public Services, Social Governance and Livelihood",公共服务设施与空间均等化,Public-Service Facilities and Spatial Equalization,属于“公共服务、社会治理与民生”父类，由全量语料中的明确规则证据建立主题锚点。,"A rule-anchored fine topic under Public Services, Social Governance and Livelihood built from explicit full-corpus evidence.",zh,"['公共服务设施', '空间配给', '均等性', '供需空间']","['公共服务设施', '空间配给', '均等性', '供需空间']",[],3,"['ZH_0951', 'ZH_0049', 'ZH_0922']","['北京市住宅租金空间结构及其影响因素', '城乡居家养老服务设施空间配给均等性研究——以苏州市为例', '撤县(市)设区对城市公共服务配置和空间布局的影响与作用机理']",3,reviewed,,,0.4,0.27,8.1,v8_rule_anchor_full_corpus
